sd,accommodates,bathrooms,bedrooms,beds,number_of_reviews,review_scores_rating,y
4003,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5237888845693125,-0.4897312103554325,-0.7448683507219068
4004,0.8315749884750107,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.3920468196352153,0.3922833064863606,0.41441321972551887
4005,0.8315749884750107,1.3983431997690647,0.8904708512630255,0.183158198575376,-0.6116169278587106,0.8332905649072572,0.9134417103154707
4006,-0.10535812906767494,-0.39205172967501783,-1.4947721709375381,0.183158198575376,-0.15051970058937053,-0.6367336298290647,-0.43009653358055516
4007,-0.5738246878390177,3.188738129213147,-0.30215065983725636,-0.5849617367375867,-0.3700898088128658,-0.19572637140816812,-0.752545712115598
4008,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.5677029062140115,-0.4897312103554325,-0.6220305684228419
4009,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6774879603257592,0.8332905649072572,-0.7371909893282149
4010,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,1.3425570353303973,-0.3427287908818003,-0.6220305684228419
4011,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.41400383045756484,-0.04872395193453594,-0.16138888480134753
4012,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.43596084127991436,-0.4897312103554325,-0.6143532070291504
4013,-0.10535812906767494,-0.39205172967501783,-1.4947721709375381,0.9512781338883387,0.8814598080610572,0.3922833064863606,-0.3686776424310198
4014,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.2603047547011182,0.3922833064863606,0.030545150040941042
4015,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,2.1549664357573297,0.24528088701272843,-0.15371152340765543
4016,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,-0.10660567894467149,0.8332905649072572,-0.35332291964363666
4017,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.9512781338883387,-0.589659917036361,-0.19572637140816812,-0.5452569544859264
4018,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.183158198575376,0.15687845092352282,-2.2537602440390185,-0.46848334054901036
4019,-0.5738246878390177,-1.287249194397059,-0.30215065983725636,-0.5849617367375867,-0.5237888845693125,-0.7837360493026969,-0.7371909893282149
4020,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.23834774387876864,0.3922833064863606,3.4392936088399946
4021,-0.5738246878390177,1.3983431997690647,-0.30215065983725636,-0.5849617367375867,-0.3481327979905163,-0.04872395193453594,-0.6988041823597572
4022,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6774879603257592,0.8332905649072572,-0.31493611267517946
4023,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,0.9512781338883387,0.5960186673705133,0.3922833064863606,0.291575437426456
4024,-1.0422912466103607,1.3983431997690647,-0.30215065983725636,-0.5849617367375867,-0.545745895391662,-1.3717457271972255,-0.6604173753912995
4025,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6555309495034096,0.8332905649072572,-0.5529343158796175
4026,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.5913211228480754
4027,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.4579178521022639,-0.19572637140816812,-0.6220305684228419
4028,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.12300207783289026
4029,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.41400383045756484,-0.7837360493026969,-0.12300207783289026
4030,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,2.747805727960767,0.3922833064863606,-0.2381624987382635
4031,0.36310842970366786,-0.39205172967501783,2.083092362363307,0.9512781338883387,-0.3700898088128658,-0.930738468776329,-0.5068701475174685
4032,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.63357393868106,0.8332905649072572,-0.7371909893282149
4033,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.09100741845647424,-0.04872395193453594,-0.6220305684228419
4034,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.589659917036361,-3.1357747608808118,-0.6604173753912995
4035,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.63357393868106,0.09827846753909623,0.1840923779147719
4036,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.15051970058937053,-2.1067578245653866,-0.6757720981786827
4037,0.8315749884750107,1.3983431997690647,2.083092362363307,0.183158198575376,-0.4579178521022639,-0.6367336298290647,0.22247918488323104
4038,-0.10535812906767494,2.293540664491106,-0.30215065983725636,0.183158198575376,0.44231959161406664,-0.04872395193453594,-0.4991927861237765
4039,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.41400383045756484,0.6862881454336249,-0.3917097266120948
4040,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.018777635655273392,0.3922833064863606,0.40673585833182796
4041,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.35449154832466856,0.6862881454336249,-0.5452569544859264
4042,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.5452569544859264
4043,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,1.7193980692013016,-0.06269165729997245,-0.3427287908818003,-0.20745305316349638
4044,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6774879603257592,-2.1067578245653866,-0.7218362665408318
4045,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.43596084127991436,0.5392857259599928,-0.46848334054901036
4046,2.236974664789039,-0.39205172967501783,2.083092362363307,1.7193980692013016,-0.6774879603257592,0.8332905649072572,1.8654345231332292
4047,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.17247671141172008,0.09827846753909623,-0.6988041823597572
4048,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5237888845693125,0.8332905649072572,-0.2381624987382635
4049,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.41400383045756484,-0.4897312103554325,0.41441321972551887
4050,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,0.183158198575376,0.2447064942129209,0.09827846753909623,-0.5913211228480754
4051,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.4579178521022639,-0.19572637140816812,0.030545150040941042
4052,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.5068701475174685
4053,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,0.22274948339057138,0.5392857259599928,-0.5452569544859264
4054,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.9912448621728047,0.3922833064863606,-0.6220305684228419
4055,-0.10535812906767494,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,-0.63357393868106,-0.19572637140816812,0.7982812894100971
4056,1.3000415472463536,1.3983431997690647,0.8904708512630255,0.183158198575376,0.7716747539493095,0.5392857259599928,0.030545150040941042
4057,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.128562689767021,0.09827846753909623,-0.6911268209660656
4058,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.10660567894467149,0.6862881454336249,-0.7218362665408318
4059,-0.10535812906767494,-0.39205172967501783,-1.4947721709375381,0.183158198575376,0.003179375167076134,0.5392857259599928,-0.4377738949742443
4060,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.545745895391662,0.5392857259599928,0.022867788647249695
4061,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6774879603257592,0.8332905649072572,-0.199775691769806
4062,2.236974664789039,1.3983431997690647,3.2757138734635887,1.7193980692013016,0.09100741845647424,-0.6367336298290647,0.32996224439491556
4063,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,0.183158198575376,1.5401701327315431,-0.04872395193453594,0.22247918488323104
4064,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.7755777962966728
4065,1.3000415472463536,1.3983431997690647,2.083092362363307,0.9512781338883387,-0.15051970058937053,0.09827846753909623,-0.36100028103732856
4066,-0.10535812906767494,-0.39205172967501783,-1.4947721709375381,0.183158198575376,0.28862051585761994,-0.04872395193453594,-0.3917097266120948
4067,0.8315749884750107,-0.39205172967501783,-0.30215065983725636,0.9512781338883387,3.340645020164204,-0.04872395193453594,-0.2611945829193385
4068,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5237888845693125,-0.4897312103554325,-0.5913211228480754
4069,0.8315749884750107,-0.39205172967501783,0.8904708512630255,0.9512781338883387,0.28862051585761994,0.24528088701272843,0.2685433532453804
4070,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5237888845693125,0.5392857259599928,-0.5836437614543837
4071,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.4798748629246134,-1.0777408882499613,-0.7371909893282149
4072,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.3984055699693676,0.09827846753909623,-0.4454512563679354
4073,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6774879603257592,0.8332905649072572,0.41441321972551887
4074,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,-0.5018318737469629,-0.3427287908818003,-0.6604173753912995
4075,0.36310842970366786,-0.39205172967501783,-1.4947721709375381,0.183158198575376,0.02513638598942566,0.6862881454336249,0.3913811355444448
4076,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,0.9512781338883387,-0.5677029062140115,0.3922833064863606,-0.35332291964363666
4077,-0.5738246878390177,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.6994449711481087,0.8332905649072572,0.7906039280164038
4078,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.4579178521022639,-0.3427287908818003,-0.5606116772733093
4079,1.3000415472463536,-0.39205172967501783,-0.30215065983725636,0.9512781338883387,-0.6774879603257592,-2.1067578245653866,-0.2688719443130301
4080,1.3000415472463536,-0.39205172967501783,0.8904708512630255,1.7193980692013016,-0.10660567894467149,-1.518748146670858,-0.12300207783289026
4081,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5677029062140115,0.3922833064863606,-0.8139646032651311
4082,-0.5738246878390177,1.3983431997690647,-0.30215065983725636,-0.5849617367375867,-0.545745895391662,-0.19572637140816812,-0.8369966874462058
4083,0.8315749884750107,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.43596084127991436,0.09827846753909623,0.8750549033470147
4084,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.2822617655234677,0.8332905649072572,-0.7448683507219068
4085,0.36310842970366786,1.3983431997690647,0.8904708512630255,0.183158198575376,0.1349214401011733,0.6862881454336249,0.022867788647249695
4086,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6116169278587106,0.09827846753909623,-0.12300207783289026
4087,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.1349214401011733,-0.3427287908818003,-0.8216419646588224
4088,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.0690504076341247,0.09827846753909623,-0.2842266671004132
4089,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6555309495034096,0.8332905649072572,-0.6220305684228419
4090,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.04073464647762292,-0.19572637140816812,-0.276549305706721
4091,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.8375457864163581,0.3922833064863606,-0.16138888480134753
4092,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,0.183158198575376,0.9034168188834066,-1.0777408882499613,-0.6220305684228419
4093,0.36310842970366786,1.3983431997690647,-0.30215065983725636,0.183158198575376,-0.1944337222340696,0.5392857259599928,-0.752545712115598
4094,1.3000415472463536,-0.39205172967501783,0.8904708512630255,0.183158198575376,0.047093396811775184,-0.4897312103554325,0.21480182348953816
4095,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.183158198575376,1.6279981760209412,0.3922833064863606,1.911498691495375
4096,-0.5738246878390177,-0.39205172967501783,2.083092362363307,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.43009653358055516
4097,1.3000415472463536,-0.39205172967501783,-0.30215065983725636,0.9512781338883387,-0.4579178521022639,0.3922833064863606,-0.35332291964363666
4098,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.4798748629246134,0.5392857259599928,-0.5452569544859264
4099,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6774879603257592,0.8332905649072572,-0.5913211228480754
4100,1.3000415472463536,-0.39205172967501783,0.8904708512630255,1.7193980692013016,1.9793103491785335,-1.0777408882499613,0.2992527988201454
4101,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,0.183158198575376,2.089095403290281,0.24528088701272843,-0.5452569544859264
4102,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.5677029062140115,0.3922833064863606,-0.5068701475174685
4103,-0.10535812906767494,4.979133058657229,-0.30215065983725636,0.183158198575376,-0.545745895391662,-0.19572637140816812,-0.5836437614543837
4104,1.3000415472463536,1.3983431997690647,0.8904708512630255,2.487518004514264,0.17883546174587234,-0.7837360493026969,-0.36100028103732856
4105,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.545745895391662,0.5392857259599928,-0.16138888480134753
4106,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.63357393868106,0.09827846753909623,-0.6604173753912995
4107,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,-2.1067578245653866,-0.31493611267517946
4108,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,-0.589659917036361,-0.6367336298290647,-0.1383568006202735
4109,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.5018318737469629,-0.4897312103554325,0.11499612537154869
4110,-0.5738246878390177,0.5031457350470234,-0.30215065983725636,-0.5849617367375867,-0.32617578716816675,0.5392857259599928,1.1821493590946772
4111,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.3700898088128658,0.3922833064863606,-0.31493611267517946
4112,-0.10535812906767494,-0.39205172967501783,0.8904708512630255,0.183158198575376,0.9034168188834066,-0.7837360493026969,0.022867788647249695
4113,0.8315749884750107,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.6994449711481087,-2.1067578245653866,1.911498691495375
4114,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6555309495034096,0.8332905649072572,-0.752545712115598
4115,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.09100741845647424,0.5392857259599928,-0.6527400139976081
4116,0.36310842970366786,2.293540664491106,0.8904708512630255,0.183158198575376,-0.545745895391662,0.8332905649072572,0.7982812894100971
4117,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.3481327979905163,0.6862881454336249,0.030545150040941042
4118,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.32617578716816675,0.5392857259599928,-0.3917097266120948
4119,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.43596084127991436,0.8332905649072572,-0.43009653358055516
4120,1.3000415472463536,7.664725452823353,3.2757138734635887,1.7193980692013016,-0.5677029062140115,0.8332905649072572,6.548624973285084
4121,1.3000415472463536,1.3983431997690647,2.083092362363307,1.7193980692013016,-0.5237888845693125,-0.19572637140816812,2.3337535681484107
4122,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.589659917036361,-0.19572637140816812,-0.5068701475174685
4123,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.589659917036361,0.09827846753909623,-0.2381624987382635
4124,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.3481327979905163,-0.19572637140816812,-0.7679004349029814
4125,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.31057752667996946,-0.4897312103554325,-0.13067943922658182
4126,3.1739077823317245,7.664725452823353,4.46833538456387,2.487518004514264,-0.4579178521022639,0.5392857259599928,10.394983031524541
4127,0.8315749884750107,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.21639073305641912,0.24528088701272843,-0.5068701475174685
4128,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5237888845693125,0.3922833064863606,-0.12300207783289026
4129,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,0.183158198575376,0.44231959161406664,-0.3427287908818003,-0.5452569544859264
4130,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,0.183158198575376,0.2666635050352704,0.24528088701272843,-0.21513041455718848
4131,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,-0.08464866812232197,0.24528088701272843,-0.5913211228480754
4132,0.36310842970366786,0.5031457350470234,-0.30215065983725636,0.183158198575376,-0.6555309495034096,-1.0777408882499613,-0.8216419646588224
4133,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5018318737469629,0.5392857259599928,0.0689319570093993
4134,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.2447064942129209,0.8332905649072572,0.5295736406308923
4135,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.63357393868106,0.09827846753909623,0.6063472545678071
4136,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.2447064942129209,-0.04872395193453594,-0.5836437614543837
4137,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.589659917036361,0.8332905649072572,0.2992527988201454
4138,-0.5738246878390177,0.5031457350470234,-1.4947721709375381,-0.5849617367375867,0.5740616565481638,-1.0777408882499613,-0.6680947367849909
4139,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,1.1010299162845525,-0.19572637140816812,-0.6604173753912995
4140,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,1.408428067797446,0.24528088701272843,-0.7448683507219068
4141,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.3920468196352153,-0.19572637140816812,-0.5068701475174685
4142,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.047093396811775184,-0.6367336298290647,0.22247918488323104
4143,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.08464866812232197,0.6862881454336249,-0.42241917218686137
4144,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.06269165729997245,0.09827846753909623,-0.5452569544859264
4145,-1.0422912466103607,0.5031457350470234,-0.30215065983725636,-0.5849617367375867,-0.6555309495034096,-0.19572637140816812,-0.7448683507219068
4146,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.589659917036361,-0.19572637140816812,-0.4377738949742443
4147,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.35449154832466856,-0.19572637140816812,-0.5375795930922346
4148,0.36310842970366786,1.3983431997690647,0.8904708512630255,0.183158198575376,-0.545745895391662,0.3922833064863606,0.6063472545678071
4149,1.3000415472463536,-0.39205172967501783,0.8904708512630255,0.9512781338883387,0.7058037214822609,0.6862881454336249,-0.276549305706721
4150,1.3000415472463536,-0.39205172967501783,0.8904708512630255,0.9512781338883387,-0.3700898088128658,0.5392857259599928,-0.36100028103732856
4151,0.8315749884750107,-0.39205172967501783,0.8904708512630255,0.9512781338883387,0.31057752667996946,-0.19572637140816812,0.40673585833182796
4152,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,1.6499551868432907,0.3922833064863606,-0.5989984842417669
4153,0.36310842970366786,1.3983431997690647,0.8904708512630255,0.183158198575376,0.7058037214822609,0.5392857259599928,-0.6604173753912995
4154,0.8315749884750107,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.545745895391662,0.09827846753909623,-0.20745305316349638
4155,1.3000415472463536,-0.39205172967501783,0.8904708512630255,0.183158198575376,-0.30421877634581723,0.3922833064863606,0.10731876397785887
4156,0.8315749884750107,0.5031457350470234,0.8904708512630255,0.9512781338883387,-0.6116169278587106,0.24528088701272843,0.3606716899696818
4157,-0.5738246878390177,0.5031457350470234,-0.30215065983725636,-0.5849617367375867,0.31057752667996946,0.09827846753909623,-0.6988041823597572
4158,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.46427660243641616,0.09827846753909623,-0.46848334054901036
4159,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,1.0571158946398533,0.6862881454336249,-0.43009653358055516
4160,0.36310842970366786,-0.39205172967501783,0.8904708512630255,0.183158198575376,0.5960186673705133,0.3922833064863606,-0.046228463895974826
4161,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.5452569544859264
4162,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6555309495034096,-1.0777408882499613,-0.5068701475174685
4163,0.8315749884750107,1.3983431997690647,0.8904708512630255,0.9512781338883387,-0.589659917036361,0.8332905649072572,0.7215076754731797
4164,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,0.183158198575376,1.913439316711485,0.6862881454336249,-0.007841656927516781
4165,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6555309495034096,-0.19572637140816812,-0.7371909893282149
4166,-0.10535812906767494,1.3983431997690647,-0.30215065983725636,0.183158198575376,-0.43596084127991436,-2.5477650829862832,-0.7755777962966728
4167,0.36310842970366786,1.3983431997690647,0.8904708512630255,0.183158198575376,-0.10660567894467149,0.09827846753909623,0.1457055709463132
4168,1.3000415472463536,-0.39205172967501783,-0.30215065983725636,0.9512781338883387,-0.3481327979905163,-1.0777408882499613,-0.36100028103732856
4169,0.8315749884750107,0.5031457350470234,-0.30215065983725636,0.183158198575376,6.26092745953669,-1.0777408882499613,-0.2611945829193385
4170,-0.5738246878390177,0.5031457350470234,-0.30215065983725636,0.183158198575376,-0.589659917036361,-0.6367336298290647,0.030545150040941042
4171,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,-0.3481327979905163,-1.2247433077235934,-0.6834494595723745
4172,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.1944337222340696,0.3922833064863606,-0.29958138988779637
4173,-1.0422912466103607,1.3983431997690647,-0.30215065983725636,-0.5849617367375867,0.4203625807917171,-0.7837360493026969,-0.9214476627768128
4174,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.63357393868106,-2.1067578245653866,-0.7371909893282149
4175,-0.5738246878390177,-1.287249194397059,-0.30215065983725636,-0.5849617367375867,-0.08464866812232197,0.09827846753909623,-0.8523514102335887
4176,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.1944337222340696,0.09827846753909623,0.32996224439491556
4177,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5018318737469629,-0.04872395193453594,-0.5836437614543837
4178,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.63357393868106,-1.0777408882499613,-0.6988041823597572
4179,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.23834774387876864,0.6862881454336249,-0.13067943922658182
4180,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,-0.5452569544859264
4181,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.589659917036361,-0.19572637140816812,-0.31493611267517946
4182,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.5301476349034647,0.6862881454336249,0.22247918488323104
4183,0.36310842970366786,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.4798748629246134,-1.2247433077235934,0.7982812894100971
4184,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.2822617655234677,0.09827846753909623,-0.5836437614543837
4185,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5018318737469629,0.8332905649072572,0.41441321972551887
4186,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.23834774387876864,0.24528088701272843,-0.7986098804777477
4187,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,0.183158198575376,-0.5677029062140115,0.3922833064863606,0.2608659918516876
4188,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.63357393868106,-2.1067578245653866,-0.16138888480134753
4189,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6555309495034096,-1.0777408882499613,0.06125459561570796
4190,-1.0422912466103607,0.5031457350470234,-0.30215065983725636,-0.5849617367375867,1.1669009487516009,0.24528088701272843,-0.6988041823597572
4191,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,1.254728992040999,0.24528088701272843,-0.35332291964363666
4192,1.7685081060176964,-0.39205172967501783,2.083092362363307,0.9512781338883387,-0.41400383045756484,-2.9887723414071794,1.566017428779253
4193,-0.5738246878390177,2.293540664491106,-0.30215065983725636,0.183158198575376,-0.5677029062140115,-0.04872395193453594,-0.7986098804777477
4194,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.5018318737469629,-0.930738468776329,-0.9137703013831213
4195,-0.10535812906767494,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.589659917036361,0.3922833064863606,-0.5836437614543837
4196,2.7054412235603817,2.293540664491106,4.46833538456387,2.487518004514264,-0.63357393868106,-2.8417699219335475,2.7943952517699
4197,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,-0.6994449711481087,0.8332905649072572,0.22247918488323104
4198,-0.5738246878390177,-0.39205172967501783,-1.4947721709375381,-0.5849617367375867,-0.6774879603257592,0.8332905649072572,-0.4454512563679354
4199,2.7054412235603817,1.3983431997690647,0.8904708512630255,3.255637939827227,5.163076918419215,-1.518748146670858,0.32996224439491556
4200,-0.5738246878390177,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,1.2766860028633487,0.24528088701272843,-0.5452569544859264
4201,-1.0422912466103607,-0.39205172967501783,-0.30215065983725636,-0.5849617367375867,0.6179756781928628,-0.7837360493026969,-0.7371909893282149
