Unnamed: 0,Boston,Chicago,DC,LA,NYC,SF,amenities,accommodates,number_of_reviews,review_scores_rating,y
12754,0,0,0,1,0,0,2,2,1,100.0,57.99999999999999
12755,0,0,0,0,1,0,172,4,5,92.0,124.00000000000004
12756,0,0,0,0,1,0,119,4,0,94.07792781276872,300.00000000000017
12757,0,1,0,0,0,0,361,4,3,93.0,210.0
12758,0,0,0,1,0,0,161,4,77,91.0,79.0
12759,0,0,0,1,0,0,293,2,30,99.0,74.99999999999997
12760,0,0,0,0,0,1,124,1,0,94.07792781276872,199.99999999999991
12761,0,1,0,0,0,0,303,8,4,85.0,339.99999999999983
12762,0,0,0,0,1,0,170,2,0,94.07792781276872,125.00000000000004
12763,0,0,0,1,0,0,365,2,8,100.0,50.00000000000004
12764,0,1,0,0,0,0,308,4,23,97.0,89.99999999999967
12765,0,0,0,0,1,0,204,2,59,94.0,135.00000000000003
12766,0,0,0,0,1,0,171,1,15,98.0,89.99999999999967
12767,0,0,0,1,0,0,2,2,2,100.0,385.0000000000005
12768,0,0,0,0,1,0,313,4,0,94.07792781276872,179.99999999999991
12769,1,0,0,0,0,0,390,2,44,97.0,95.0
12770,0,0,0,1,0,0,227,16,16,88.0,375.0000000000005
12771,0,0,0,0,1,0,334,8,12,93.0,167.99999999999997
12772,0,0,0,0,1,0,323,6,57,93.0,175.00000000000009
12773,0,0,0,0,1,0,579,4,7,100.0,385.0000000000005
12774,0,0,0,0,1,0,450,3,12,97.0,139.99999999999994
12775,0,0,0,0,0,1,311,2,0,94.07792781276872,138.99999999999997
12776,0,0,0,0,1,0,318,3,62,98.0,78.0
12777,0,0,0,0,1,0,406,2,57,97.0,314.9999999999997
12778,0,0,0,1,0,0,209,4,55,88.0,144.99999999999997
12779,0,0,0,0,1,0,392,7,10,84.0,169.0
12780,0,1,0,0,0,0,268,3,6,100.0,88.99999999999999
12781,0,0,0,0,1,0,162,2,1,100.0,199.0
12782,0,0,0,1,0,0,198,2,0,94.07792781276872,50.00000000000004
12783,0,0,1,0,0,0,358,2,48,96.0,69.00000000000001
12784,0,0,0,1,0,0,135,4,81,85.0,79.99999999999997
12785,0,0,0,1,0,0,260,2,4,93.0,85.99999999999982
12786,0,0,0,1,0,0,275,6,0,94.07792781276872,248.9999999999997
12787,0,0,0,0,1,0,183,5,0,94.07792781276872,149.0
12788,0,0,0,0,1,0,281,4,1,100.0,138.99999999999997
12789,0,1,0,0,0,0,369,4,1,100.0,199.99999999999991
12790,0,0,0,1,0,0,317,6,1,80.0,128.99999999999997
12791,0,0,0,0,0,1,167,1,0,94.07792781276872,30.000000000000004
12792,0,0,0,0,1,0,289,2,13,95.0,69.00000000000001
12793,0,0,0,1,0,0,265,8,6,97.0,249.99999999999991
12794,0,0,0,1,0,0,386,1,19,97.0,39.99999999999998
12795,0,0,0,1,0,0,243,2,1,100.0,59.99999999999999
12796,0,0,0,1,0,0,157,2,75,96.0,119.99999999999996
12797,0,0,0,1,0,0,480,6,0,94.07792781276872,380.00000000000006
12798,0,0,0,1,0,0,283,1,3,93.0,64.99999999999999
12799,0,0,0,0,0,1,291,4,9,100.0,239.00000000000009
12800,0,0,0,1,0,0,152,3,137,96.0,124.00000000000004
12801,0,0,0,1,0,0,295,3,63,77.0,119.00000000000011
12802,0,0,0,1,0,0,238,3,3,100.0,59.99999999999999
12803,0,0,0,0,1,0,183,2,0,94.07792781276872,110.00000000000004
12804,0,0,0,0,1,0,223,2,1,94.07792781276872,55.00000000000002
12805,0,0,0,0,1,0,194,4,6,100.0,249.99999999999991
12806,0,0,0,0,1,0,161,4,46,91.0,160.00000000000026
12807,0,1,0,0,0,0,139,4,2,90.0,85.00000000000001
12808,0,0,0,1,0,0,359,2,1,100.0,99.0
12809,0,0,0,0,1,0,245,7,9,82.0,175.99999999999991
12810,0,0,0,0,1,0,224,2,0,94.07792781276872,249.99999999999991
12811,0,1,0,0,0,0,296,8,64,97.0,125.00000000000004
12812,0,1,0,0,0,0,294,2,37,100.0,59.99999999999999
12813,1,0,0,0,0,0,193,1,1,100.0,70.00000000000003
12814,0,0,0,0,0,1,410,3,23,99.0,188.0
12815,1,0,0,0,0,0,150,2,1,100.0,260.00000000000017
12816,0,0,0,1,0,0,214,3,0,94.07792781276872,99.0
12817,0,0,0,0,1,0,152,2,67,94.0,69.00000000000001
12818,0,0,0,0,1,0,193,2,308,97.0,99.0
12819,0,0,1,0,0,0,186,5,0,94.07792781276872,1074.9999999999998
12820,0,0,0,0,1,0,154,2,0,94.07792781276872,79.99999999999997
12821,0,0,0,1,0,0,301,5,21,93.0,324.99999999999994
12822,1,0,0,0,0,0,339,2,1,80.0,199.99999999999991
12823,0,0,0,0,0,1,126,1,9,97.0,101.00000000000004
12824,0,0,1,0,0,0,147,1,0,94.07792781276872,135.00000000000003
12825,0,0,0,1,0,0,114,4,32,83.0,138.00000000000006
12826,0,0,0,0,1,0,185,2,6,100.0,149.99999999999997
12827,0,0,0,0,1,0,396,2,26,98.0,139.99999999999994
12828,1,0,0,0,0,0,254,4,6,100.0,184.99999999999991
12829,1,0,0,0,0,0,246,1,2,100.0,38.99999999999999
12830,0,0,0,0,1,0,254,2,28,98.0,64.99999999999999
12831,0,0,0,0,1,0,234,2,13,100.0,195.0
12832,0,1,0,0,0,0,313,2,26,93.0,64.99999999999999
12833,0,0,0,0,1,0,353,2,20,96.0,74.99999999999997
12834,0,0,0,0,1,0,381,2,5,100.0,128.99999999999997
12835,0,1,0,0,0,0,387,4,8,95.0,154.00000000000006
12836,0,0,0,1,0,0,319,5,0,94.07792781276872,199.99999999999991
12837,0,0,0,1,0,0,2,6,1,100.0,349.99999999999983
12838,0,0,0,0,1,0,254,2,1,100.0,64.99999999999999
12839,0,0,0,1,0,0,298,2,5,100.0,149.99999999999997
12840,0,1,0,0,0,0,309,6,53,96.0,122.00000000000004
12841,0,0,0,0,1,0,223,4,16,91.0,104.0
12842,0,0,0,1,0,0,342,4,1,100.0,99.0
12843,0,0,1,0,0,0,337,3,35,97.0,179.99999999999991
12844,0,0,0,0,1,0,418,6,1,100.0,299.0000000000004
12845,0,0,0,0,1,0,210,6,9,96.0,499.99999999999983
12846,0,0,0,1,0,0,380,2,17,87.0,37.99999999999999
12847,0,0,0,1,0,0,265,2,20,87.0,79.99999999999997
12848,0,0,0,0,1,0,154,1,1,100.0,61.00000000000001
12849,0,0,0,0,0,1,553,4,161,99.0,160.00000000000026
12850,0,0,0,0,1,0,269,2,16,99.0,59.99999999999999
12851,1,0,0,0,0,0,476,1,0,94.07792781276872,278.99999999999994
12852,0,0,0,1,0,0,226,4,17,89.0,160.00000000000026
12853,0,0,0,0,1,0,200,6,0,94.07792781276872,279.99999999999994
12854,0,0,0,0,1,0,212,2,0,94.07792781276872,74.99999999999997
12855,0,0,0,1,0,0,178,1,1,80.0,55.00000000000002
12856,0,0,0,0,1,0,79,2,0,94.07792781276872,119.99999999999996
12857,0,0,1,0,0,0,438,2,47,91.0,129.99999999999997
12858,0,0,0,1,0,0,254,6,22,94.0,189.00000000000043
12859,0,0,0,1,0,0,348,2,282,97.0,62.00000000000001
12860,0,0,0,0,1,0,135,2,0,94.07792781276872,149.99999999999997
12861,0,0,0,0,1,0,246,4,2,100.0,149.0
12862,0,0,0,1,0,0,301,8,44,98.0,398.9999999999994
12863,0,0,0,1,0,0,116,2,40,89.0,128.99999999999997
12864,0,0,0,0,1,0,394,4,36,99.0,349.99999999999983
12865,0,0,0,0,1,0,285,2,75,91.0,74.99999999999997
12866,0,1,0,0,0,0,388,6,61,98.0,99.0
12867,0,0,0,1,0,0,271,2,0,94.07792781276872,94.0
12868,0,0,0,1,0,0,219,4,0,94.07792781276872,128.99999999999997
12869,0,0,0,0,0,1,139,2,6,95.0,99.0
12870,0,0,0,1,0,0,273,5,0,94.07792781276872,125.00000000000004
12871,0,0,0,1,0,0,338,1,0,94.07792781276872,152.9999999999997
12872,0,0,0,0,0,1,222,2,9,85.0,100.00000000000004
12873,0,0,0,1,0,0,243,3,0,94.07792781276872,45.00000000000002
12874,0,0,0,0,1,0,2,2,2,80.0,48.00000000000005
12875,0,0,0,0,1,0,104,3,0,94.07792781276872,175.00000000000009
12876,0,1,0,0,0,0,279,4,0,94.07792781276872,149.99999999999997
12877,0,0,0,0,1,0,296,2,14,91.0,61.00000000000001
12878,0,0,0,1,0,0,320,1,0,94.07792781276872,74.99999999999997
12879,0,0,0,0,1,0,248,3,0,94.07792781276872,149.99999999999997
12880,0,0,0,0,1,0,157,2,29,81.0,119.99999999999996
12881,0,0,0,1,0,0,322,1,7,89.0,25.00000000000001
12882,0,0,0,1,0,0,147,2,4,100.0,125.00000000000004
12883,0,0,0,0,1,0,253,6,5,100.0,149.99999999999997
12884,0,0,0,0,1,0,294,4,29,90.0,179.99999999999991
12885,0,0,0,0,1,0,406,1,24,85.0,52.00000000000004
12886,0,0,0,0,1,0,147,4,69,87.0,127.99999999999996
12887,0,0,0,0,0,1,282,2,113,100.0,99.0
12888,0,0,0,1,0,0,346,4,17,99.0,549.9999999999999
12889,0,0,0,1,0,0,176,2,0,94.07792781276872,85.00000000000001
12890,0,0,0,0,0,1,129,3,6,97.0,365.0
12891,0,0,0,0,1,0,118,4,0,94.07792781276872,275.00000000000057
12892,0,0,0,0,1,0,128,2,0,94.07792781276872,74.99999999999997
12893,0,0,1,0,0,0,170,2,0,94.07792781276872,995.0
12894,0,0,1,0,0,0,383,5,27,99.0,104.99999999999996
12895,0,0,0,1,0,0,306,1,0,94.07792781276872,25.00000000000001
12896,0,0,0,0,1,0,126,2,151,86.0,26.99999999999999
12897,1,0,0,0,0,0,354,3,93,97.0,224.9999999999998
12898,0,0,0,1,0,0,262,6,36,91.0,199.99999999999991
12899,0,0,0,1,0,0,258,2,48,94.0,125.00000000000004
12900,0,0,0,0,1,0,336,2,23,94.0,79.99999999999997
12901,0,0,0,1,0,0,245,2,13,98.0,55.00000000000002
12902,0,0,0,0,1,0,131,3,0,94.07792781276872,249.99999999999991
12903,1,0,0,0,0,0,241,4,11,100.0,249.99999999999991
12904,1,0,0,0,0,0,298,4,31,95.0,99.0
12905,0,0,0,0,0,1,129,2,56,87.0,90.99999999999996
12906,0,0,0,1,0,0,399,3,1,100.0,199.0
12907,0,0,0,1,0,0,242,4,72,90.0,59.00000000000002
12908,0,0,0,0,1,0,218,4,51,99.0,149.99999999999997
12909,0,0,0,0,1,0,207,3,4,80.0,74.99999999999997
12910,0,1,0,0,0,0,336,2,6,90.0,79.0
12911,0,0,1,0,0,0,271,3,5,88.0,59.99999999999999
12912,0,0,0,1,0,0,276,2,33,99.0,106.99999999999996
12913,0,0,0,0,1,0,381,2,21,100.0,55.00000000000002
12914,1,0,0,0,0,0,386,2,83,98.0,108.00000000000004
12915,0,0,0,0,1,0,230,2,9,95.0,100.00000000000004
12916,0,0,0,0,1,0,241,1,54,87.0,100.00000000000004
12917,0,0,0,0,1,0,589,4,0,94.07792781276872,385.0000000000005
12918,0,0,0,0,1,0,320,2,1,20.0,59.99999999999999
12919,0,0,0,0,1,0,161,2,18,96.0,199.99999999999991
12920,0,0,0,1,0,0,199,6,155,92.0,149.99999999999997
12921,1,0,0,0,0,0,297,2,33,98.0,128.99999999999997
12922,0,0,0,0,1,0,201,1,0,94.07792781276872,42.99999999999997
12923,0,0,1,0,0,0,219,1,0,94.07792781276872,88.00000000000004
12924,0,0,0,1,0,0,314,2,9,70.0,28.0
12925,1,0,0,0,0,0,200,3,61,97.0,199.99999999999991
12926,0,0,0,0,1,0,365,4,39,96.0,125.00000000000004
12927,0,1,0,0,0,0,304,3,18,97.0,52.00000000000004
12928,0,0,0,0,1,0,201,5,1,100.0,195.0
12929,0,0,0,1,0,0,305,2,23,96.0,129.99999999999997
12930,0,1,0,0,0,0,408,8,25,98.0,51.0
12931,0,0,0,0,1,0,165,1,1,100.0,74.99999999999997
12932,0,0,1,0,0,0,266,3,5,75.0,108.99999999999996
12933,0,0,0,0,1,0,114,2,0,94.07792781276872,74.99999999999997
12934,0,0,0,0,1,0,363,2,34,99.0,74.99999999999997
12935,0,0,0,0,1,0,304,2,2,100.0,70.00000000000003
12936,0,0,0,1,0,0,201,1,0,94.07792781276872,499.99999999999983
12937,0,0,0,0,1,0,275,4,64,95.0,138.99999999999997
12938,0,0,0,0,0,1,290,3,114,96.0,105.99999999999996
12939,0,0,0,0,1,0,120,2,0,94.07792781276872,50.00000000000004
12940,0,0,0,1,0,0,263,8,41,94.0,248.9999999999997
12941,0,0,1,0,0,0,335,6,8,98.0,414.9999999999994
12942,0,1,0,0,0,0,656,3,127,93.0,39.99999999999998
12943,1,0,0,0,0,0,289,2,2,90.0,264.99999999999994
12944,0,0,0,1,0,0,437,2,55,96.0,53.00000000000001
12945,0,0,0,0,1,0,293,2,5,100.0,70.00000000000003
12946,0,0,0,0,1,0,48,1,0,94.07792781276872,70.00000000000003
12947,0,0,1,0,0,0,317,2,1,100.0,38.99999999999999
12948,0,0,0,1,0,0,253,2,16,94.0,99.0
12949,0,0,0,1,0,0,327,2,45,96.0,50.00000000000004
12950,0,0,0,0,0,1,232,6,0,94.07792781276872,348.99999999999994
12951,0,0,0,1,0,0,250,16,0,94.07792781276872,1000.0000000000008
12952,0,0,0,0,1,0,228,2,2,90.0,48.00000000000005
12953,0,0,0,0,1,0,221,1,23,95.0,74.99999999999997
12954,0,0,0,0,0,1,261,2,14,99.0,119.99999999999996
12955,0,0,0,0,1,0,558,4,7,97.0,100.00000000000004
12956,0,0,0,0,1,0,254,2,0,94.07792781276872,100.00000000000004
12957,0,0,0,0,1,0,725,1,38,89.0,249.99999999999991
12958,0,0,0,0,1,0,187,3,14,82.0,45.00000000000002
12959,1,0,0,0,0,0,147,2,0,94.07792781276872,245.00000000000009
12960,0,0,0,1,0,0,371,6,92,97.0,135.00000000000003
12961,0,0,0,0,1,0,170,1,3,100.0,25.00000000000001
12962,0,0,0,0,1,0,263,2,34,86.0,64.99999999999999
12963,0,0,0,1,0,0,402,1,0,94.07792781276872,39.99999999999998
12964,0,0,0,1,0,0,200,2,15,97.0,110.00000000000004
12965,0,0,0,0,1,0,313,2,20,95.0,119.00000000000011
12966,0,0,0,0,1,0,206,2,0,94.07792781276872,64.99999999999999
12967,0,0,0,0,1,0,253,2,2,90.0,129.99999999999997
12968,0,0,0,0,0,1,278,2,2,100.0,169.99999999999991
12969,0,0,0,0,1,0,299,8,1,100.0,499.99999999999983
12970,0,0,0,1,0,0,68,2,1,100.0,68.00000000000001
12971,0,0,0,1,0,0,153,1,0,94.07792781276872,34.99999999999999
12972,0,0,0,1,0,0,160,2,0,94.07792781276872,100.00000000000004
12973,0,0,0,0,1,0,303,6,55,92.0,199.0
12974,0,0,0,1,0,0,132,3,22,96.0,69.00000000000001
12975,0,0,0,1,0,0,205,2,54,87.0,57.99999999999999
12976,0,0,0,1,0,0,188,4,8,95.0,224.9999999999998
12977,0,0,0,0,1,0,192,4,35,94.0,199.99999999999991
12978,0,0,0,1,0,0,319,2,30,99.0,98.00000000000004
12979,1,0,0,0,0,0,136,4,0,94.07792781276872,300.00000000000017
12980,0,0,1,0,0,0,182,2,4,100.0,135.00000000000003
12981,0,0,0,1,0,0,335,1,56,99.0,79.0
12982,0,0,0,0,1,0,255,3,2,90.0,88.99999999999999
12983,0,0,0,0,1,0,126,2,2,90.0,34.00000000000001
12984,0,0,1,0,0,0,269,8,28,83.0,104.99999999999996
12985,0,1,0,0,0,0,346,5,35,100.0,125.00000000000004
12986,0,0,0,0,1,0,338,2,78,98.0,110.00000000000004
12987,0,0,0,0,1,0,236,4,88,94.0,144.99999999999997
12988,0,0,0,0,1,0,291,4,45,97.0,235.00000000000043
12989,0,0,0,0,1,0,110,2,2,90.0,199.99999999999991
12990,0,0,0,0,1,0,223,2,4,100.0,100.00000000000004
12991,0,0,0,1,0,0,237,2,4,100.0,55.00000000000002
12992,0,0,0,0,1,0,355,3,2,80.0,59.00000000000002
12993,0,0,0,0,0,1,142,4,0,94.07792781276872,349.99999999999983
12994,0,0,0,0,1,0,264,1,0,94.07792781276872,26.000000000000004
12995,0,0,0,0,1,0,197,4,2,70.0,184.99999999999991
12996,0,0,0,1,0,0,124,1,1,94.07792781276872,32.999999999999986
12997,0,0,0,0,1,0,310,2,3,100.0,59.99999999999999
12998,0,0,0,1,0,0,321,2,2,100.0,79.99999999999997
12999,0,0,0,0,1,0,469,4,76,93.0,146.99999999999997
13000,0,0,0,1,0,0,203,8,17,92.0,248.9999999999997
13001,0,0,0,0,1,0,265,1,1,100.0,144.99999999999997
13002,0,0,1,0,0,0,250,8,10,91.0,349.99999999999983
13003,0,0,0,0,1,0,140,4,15,93.0,263.99999999999994
13004,0,0,1,0,0,0,311,3,3,100.0,100.00000000000004
13005,0,0,0,0,1,0,68,4,25,99.0,190.0
13006,0,0,0,1,0,0,328,7,12,98.0,1000.0000000000008
13007,0,0,0,0,1,0,120,2,0,94.07792781276872,39.99999999999998
13008,0,0,0,1,0,0,250,3,2,100.0,85.00000000000001
13009,0,0,0,0,1,0,245,2,9,96.0,59.99999999999999
13010,0,0,0,1,0,0,197,2,0,94.07792781276872,99.0
13011,0,0,0,1,0,0,134,1,8,90.0,30.000000000000004
13012,0,0,0,1,0,0,393,5,73,99.0,126.99999999999989
13013,0,0,0,0,1,0,325,2,6,100.0,149.0
13014,0,0,0,0,0,1,148,1,204,97.0,95.0
13015,0,0,0,0,1,0,355,3,0,94.07792781276872,249.99999999999991
13016,0,0,0,0,1,0,133,2,1,40.0,39.99999999999998
13017,0,0,0,1,0,0,250,3,1,100.0,133.99999999999997
13018,0,0,0,0,1,0,136,2,3,93.0,110.99999999999996
13019,0,0,0,1,0,0,235,2,0,94.07792781276872,48.99999999999999
13020,0,0,0,0,0,1,867,8,5,100.0,787.9999999999987
13021,0,1,0,0,0,0,270,2,54,83.0,70.00000000000003
13022,0,0,0,0,1,0,237,3,1,100.0,104.99999999999996
13023,0,0,0,0,1,0,81,4,1,80.0,149.99999999999997
13024,0,0,0,0,0,1,289,2,5,88.0,117.00000000000004
13025,0,0,0,0,1,0,91,2,3,87.0,74.99999999999997
13026,0,0,0,0,0,1,279,4,0,94.07792781276872,309.0000000000007
13027,0,0,0,1,0,0,366,2,304,98.0,55.00000000000002
13028,0,0,0,1,0,0,336,2,45,92.0,64.99999999999999
13029,0,0,0,1,0,0,413,5,41,96.0,119.00000000000011
13030,0,0,1,0,0,0,165,5,8,98.0,199.99999999999991
13031,0,0,0,0,1,0,96,2,0,94.07792781276872,52.00000000000004
13032,0,0,0,0,1,0,263,2,29,100.0,95.0
13033,0,0,0,0,0,1,171,1,0,94.07792781276872,100.00000000000004
13034,0,0,0,0,1,0,282,3,3,73.0,159.0
13035,1,0,0,0,0,0,481,2,22,85.0,258.99999999999994
13036,0,0,0,0,1,0,202,2,48,95.0,64.99999999999999
13037,0,0,0,0,0,1,91,2,24,90.0,89.99999999999967
13038,0,0,0,0,1,0,251,6,5,96.0,199.0
13039,0,0,0,1,0,0,334,2,1,100.0,48.99999999999999
13040,0,0,0,1,0,0,282,4,3,80.0,224.9999999999998
13041,0,1,0,0,0,0,307,2,96,97.0,100.00000000000004
13042,0,0,0,0,1,0,389,2,2,100.0,128.99999999999997
13043,0,0,0,0,1,0,257,4,19,90.0,119.99999999999996
13044,0,0,0,1,0,0,364,5,1,100.0,144.99999999999997
13045,0,0,1,0,0,0,330,4,140,98.0,108.99999999999996
13046,0,0,0,0,1,0,161,2,5,100.0,85.00000000000001
13047,0,0,0,1,0,0,281,1,4,100.0,34.99999999999999
13048,0,0,0,0,1,0,154,2,7,86.0,59.99999999999999
13049,0,0,0,1,0,0,285,3,78,99.0,99.0
13050,0,0,0,0,1,0,251,4,9,100.0,1100.0000000000016
13051,0,0,0,0,1,0,319,4,15,89.0,108.99999999999996
13052,0,0,0,0,0,1,312,2,4,100.0,139.99999999999994
13053,0,0,1,0,0,0,297,2,6,96.0,57.99999999999999
13054,1,0,0,0,0,0,295,11,29,85.0,199.99999999999991
13055,0,1,0,0,0,0,322,2,4,100.0,42.00000000000001
13056,0,0,0,0,1,0,221,1,0,94.07792781276872,149.99999999999997
13057,1,0,0,0,0,0,266,1,2,90.0,64.99999999999999
13058,0,0,0,0,1,0,181,4,1,80.0,125.00000000000004
13059,0,0,0,1,0,0,255,4,2,100.0,179.99999999999991
13060,0,0,0,1,0,0,233,4,0,94.07792781276872,260.00000000000017
13061,0,0,0,0,0,1,413,10,31,92.0,549.9999999999999
13062,0,0,0,0,1,0,143,2,2,80.0,74.99999999999997
13063,0,0,0,1,0,0,261,1,1,80.0,25.00000000000001
13064,0,0,0,0,1,0,381,8,16,95.0,375.0000000000005
13065,0,0,0,0,1,0,337,5,108,91.0,223.00000000000043
13066,0,0,0,0,1,0,324,2,246,92.0,62.00000000000001
13067,0,0,0,0,1,0,376,1,7,97.0,30.000000000000004
13068,0,1,0,0,0,0,434,2,8,100.0,25.00000000000001
13069,0,0,0,0,1,0,292,2,0,94.07792781276872,78.0
13070,0,0,0,0,1,0,661,1,10,98.0,110.00000000000004
13071,0,0,0,0,1,0,100,2,21,81.0,179.0
13072,0,0,0,0,1,0,205,2,0,94.07792781276872,70.00000000000003
13073,0,0,0,0,1,0,131,1,0,94.07792781276872,34.99999999999999
13074,0,0,0,0,1,0,308,3,3,73.0,135.00000000000003
13075,0,0,0,0,1,0,327,4,0,94.07792781276872,299.0000000000004
13076,0,0,0,1,0,0,461,6,9,96.0,224.9999999999998
13077,0,0,0,0,1,0,69,2,17,93.0,125.00000000000004
13078,0,0,1,0,0,0,214,2,41,98.0,74.99999999999997
13079,0,0,0,1,0,0,411,2,54,96.0,52.00000000000004
13080,0,0,0,0,1,0,332,4,13,97.0,149.99999999999997
13081,0,0,0,0,1,0,295,2,56,96.0,115.0
13082,0,0,0,0,1,0,247,4,3,87.0,299.0000000000004
13083,0,0,0,0,1,0,89,2,7,96.0,600.0
13084,0,0,0,0,1,0,211,2,5,100.0,70.00000000000003
13085,0,1,0,0,0,0,383,2,192,97.0,85.00000000000001
13086,0,0,0,0,1,0,388,2,8,97.0,95.0
13087,0,0,0,0,1,0,263,1,1,100.0,32.0
13088,0,0,0,1,0,0,297,2,54,97.0,87.0
13089,0,0,0,0,1,0,244,2,21,94.0,45.00000000000002
13090,0,0,0,0,1,0,285,5,12,89.0,179.99999999999991
13091,0,0,0,0,1,0,2,3,15,97.0,115.0
13092,0,0,0,0,1,0,206,1,13,97.0,45.00000000000002
13093,0,0,0,1,0,0,240,3,16,87.0,56.00000000000002
13094,0,1,0,0,0,0,216,1,154,94.0,45.00000000000002
13095,0,0,0,0,1,0,210,7,63,88.0,39.99999999999998
13096,0,0,0,1,0,0,354,4,3,100.0,85.00000000000001
13097,0,0,0,1,0,0,406,3,7,96.0,64.99999999999999
13098,0,0,0,1,0,0,221,8,22,95.0,695.0000000000017
13099,0,1,0,0,0,0,282,2,0,94.07792781276872,55.00000000000002
13100,0,0,0,0,1,0,779,3,210,94.0,100.00000000000004
13101,0,1,0,0,0,0,307,4,78,99.0,179.99999999999991
13102,0,0,0,0,1,0,238,1,0,94.07792781276872,57.99999999999999
13103,0,0,0,0,1,0,165,2,0,94.07792781276872,74.99999999999997
13104,0,0,0,1,0,0,292,3,6,93.0,89.99999999999967
13105,0,0,1,0,0,0,238,2,8,97.0,57.99999999999999
13106,1,0,0,0,0,0,344,4,3,87.0,175.00000000000009
13107,1,0,0,0,0,0,347,2,14,97.0,50.00000000000004
13108,0,0,0,0,1,0,229,2,3,87.0,89.99999999999967
13109,0,0,0,0,0,1,271,10,21,97.0,600.0
13110,0,0,0,0,0,1,312,5,4,100.0,89.99999999999967
13111,0,1,0,0,0,0,394,2,112,95.0,55.00000000000002
13112,0,0,0,0,1,0,275,3,30,98.0,50.00000000000004
13113,0,0,1,0,0,0,266,2,0,94.07792781276872,89.99999999999967
13114,0,0,0,1,0,0,277,2,10,98.0,57.99999999999999
13115,0,0,0,1,0,0,156,2,5,100.0,70.00000000000003
13116,0,0,0,1,0,0,99,1,18,100.0,62.00000000000001
13117,0,0,0,1,0,0,274,8,9,100.0,874.9999999999997
13118,0,0,0,1,0,0,395,4,9,91.0,228.00000000000023
13119,0,0,0,1,0,0,227,4,1,100.0,179.99999999999991
13120,0,0,0,1,0,0,226,4,0,94.07792781276872,25.00000000000001
13121,0,0,0,1,0,0,146,4,3,70.0,129.99999999999997
13122,0,0,0,1,0,0,135,4,31,83.0,95.0
13123,0,0,0,1,0,0,353,2,8,95.0,82.9999999999999
13124,0,0,0,0,1,0,140,4,0,94.07792781276872,199.0
13125,0,0,0,0,0,1,230,4,0,94.07792781276872,224.9999999999998
13126,0,0,0,0,1,0,167,4,4,95.0,95.0
13127,0,0,0,0,1,0,465,2,7,100.0,139.99999999999994
13128,0,0,0,0,1,0,321,2,18,97.0,220.00000000000043
13129,0,0,0,0,1,0,349,3,6,90.0,95.0
13130,0,0,0,0,1,0,273,2,0,94.07792781276872,59.99999999999999
13131,0,0,0,0,0,1,375,6,4,100.0,400.00000000000017
13132,0,0,0,0,1,0,227,4,18,90.0,149.99999999999997
13133,0,0,0,1,0,0,303,6,30,98.0,114.00000000000004
13134,0,0,0,1,0,0,395,4,40,96.0,68.00000000000001
13135,0,0,0,1,0,0,410,4,12,100.0,133.99999999999997
13136,0,0,0,0,1,0,290,2,11,96.0,59.99999999999999
13137,0,0,1,0,0,0,326,6,16,100.0,179.99999999999991
13138,0,0,0,0,1,0,366,1,14,100.0,104.99999999999996
13139,0,0,0,1,0,0,285,1,21,85.0,34.99999999999999
13140,0,0,0,0,1,0,9,1,13,68.0,249.99999999999991
13141,0,0,0,1,0,0,287,2,4,100.0,125.00000000000004
13142,0,0,0,1,0,0,209,6,8,98.0,775.0000000000009
13143,0,0,0,0,1,0,141,4,0,94.07792781276872,85.00000000000001
13144,0,0,0,1,0,0,192,3,1,100.0,229.00000000000043
13145,0,0,0,1,0,0,300,2,36,99.0,69.00000000000001
13146,0,0,1,0,0,0,328,15,45,99.0,484.9999999999996
13147,0,0,0,0,1,0,356,2,22,99.0,95.0
13148,0,0,0,0,1,0,287,2,2,60.0,119.99999999999996
13149,0,0,0,1,0,0,158,2,2,40.0,89.99999999999967
13150,0,0,0,0,0,1,652,4,55,99.0,199.99999999999991
13151,0,0,0,1,0,0,335,2,1,100.0,144.99999999999997
13152,0,1,0,0,0,0,217,5,51,81.0,88.99999999999999
13153,0,0,0,0,0,1,49,1,0,94.07792781276872,98.00000000000004
13154,0,0,0,0,1,0,222,3,5,92.0,135.00000000000003
13155,0,0,0,1,0,0,237,6,2,90.0,220.00000000000043
13156,0,0,0,1,0,0,165,1,1,100.0,50.00000000000004
13157,0,0,0,1,0,0,345,4,56,95.0,139.99999999999994
13158,0,0,0,0,1,0,433,1,48,98.0,74.99999999999997
13159,0,0,0,0,0,1,295,3,3,87.0,119.00000000000011
13160,0,0,0,1,0,0,322,1,0,94.07792781276872,89.99999999999967
13161,0,0,0,0,1,0,225,1,0,94.07792781276872,100.00000000000004
13162,0,0,0,1,0,0,433,2,28,97.0,79.0
13163,1,0,0,0,0,0,157,8,0,94.07792781276872,293.99999999999994
13164,0,0,0,0,1,0,128,2,1,100.0,139.99999999999994
13165,0,0,0,0,1,0,65,1,12,80.0,59.99999999999999
13166,0,0,0,1,0,0,91,1,0,94.07792781276872,1000.0000000000008
13167,0,0,0,0,1,0,293,3,12,93.0,149.99999999999997
13168,0,0,0,0,1,0,190,2,1,94.07792781276872,349.99999999999983
13169,0,0,0,1,0,0,236,2,1,100.0,59.00000000000002
13170,0,0,0,0,1,0,146,2,9,98.0,64.99999999999999
13171,0,0,0,0,1,0,137,2,10,92.0,249.99999999999991
